#{"t_start": 1758580292.432392, "env_id": "None"}
r,l,t
-0.11,12,302.280585
-0.09,10,302.300153
-0.08,9,302.318219
-0.11,12,302.342876
-0.07,8,302.359545
-0.08,9,302.377556
-0.15,16,302.409632
-0.1,11,302.43154
-0.08,9,302.44907
-0.08,9,302.467715
-0.17,18,302.503143
-0.11,12,302.526954
-0.09,10,302.547068
-0.15,16,302.579639
-0.09,10,302.599842
-0.1,11,302.622334
-0.16,17,302.656692
-0.06,7,302.670768
-0.11,12,302.695045
-0.13,14,302.724221
-0.1,11,302.746454
-0.1,11,302.768751
-0.05,6,302.781729
-0.14,15,302.813049
-0.1,11,302.835146
-0.08,9,302.852963
-0.1,11,303.391626
-0.09,10,303.411606
-0.06,7,303.426195
-0.12,13,303.452101
-0.12,13,303.480173
-0.51,2,303.484092
-0.1,11,303.506533
-0.1,11,303.529345
-0.16,17,303.563625
-0.1,11,303.585182
-0.04,5,303.595831
-0.1,11,303.617781
-0.53,4,303.626752
-0.12,13,303.652376
-0.06,7,303.666595
-0.19,20,303.707013
-0.12,13,303.733019
-0.08,9,303.751765
-0.16,17,303.790021
-0.09,10,303.811221
-0.06,7,303.825722
-0.11,12,303.848935
-0.06,7,303.862526
-0.05,6,303.873948
-0.13,14,303.901934
-0.16,17,303.935921
-0.06,7,303.949926
-0.14,15,303.979188
-0.15,16,304.010022
-0.1,11,304.031659
-0.53,4,304.040123
-0.15,16,304.071497
-0.13,14,304.098572
-0.05,6,304.110191
-0.04,5,304.119688
-0.18,19,304.157517
-0.14,15,304.186367
-0.11,12,304.209912
-0.08,9,304.228848
-0.08,9,304.249156
-0.09,10,304.273308
-0.08,9,304.291556
-0.08,9,304.30831
-0.08,9,304.325786
-0.08,9,304.343512
-0.1,11,304.365023
-0.11,12,304.389375
-0.15,16,304.420413
-0.16,17,304.453858
-0.04,5,304.464166
-0.12,13,304.489993
-0.06,7,304.504047
-0.08,9,304.522234
-0.17,18,304.651771
-0.06,7,304.665924
-0.06,7,304.679742
-0.5,1,304.681564
-0.54,5,304.69285
-0.07,8,304.708371
-0.24,25,304.757888
-0.09,10,304.777416
-0.11,12,304.800714
-0.11,12,304.824851
-0.14,15,304.854941
-0.1,11,304.875815
-0.09,10,304.894985
-0.06,7,304.908731
-0.11,12,304.932304
-0.08,9,304.950151
-0.06,7,304.963572
-0.06,7,304.977646
-0.56,7,304.991157
-0.19,20,305.030212
-0.12,13,305.056216
-0.08,9,305.074704
-0.11,12,305.098115
-0.05,6,305.11051
-0.17,18,305.147702
-0.07,8,305.164183
-0.54,5,305.174376
-0.02,3,305.180336
-0.13,14,305.209595
-0.11,12,305.236427
-0.04,5,305.247137
-0.07,8,305.263443
-0.06,7,305.279749
-0.19,20,305.327047
-0.08,9,305.345059
-0.15,16,305.378118
-0.05,6,305.390868
-0.08,9,305.408736
-0.14,15,305.438262
-0.13,14,305.46638
-0.05,6,305.478419
-0.53,4,305.485978
-0.09,10,305.506041
-0.1,11,305.52746
-0.12,13,306.05569
-0.53,4,306.063538
-0.13,14,306.092259
-0.06,7,306.107158
-0.09,10,306.127433
-0.21,22,306.173465
-0.09,10,306.192982
-0.07,8,306.209522
-0.09,10,306.229148
-0.06,7,306.243008
-0.07,8,306.25851
-0.09,10,306.278513
-0.52,3,306.284373
-0.12,13,306.310605
-0.08,9,306.33124
-0.12,13,306.360955
-0.06,7,306.381939
-0.04,5,306.3923
-0.1,11,306.414499
-0.06,7,306.428734
-0.12,13,306.454552
-0.17,18,306.493133
-0.07,8,306.509503
-0.09,10,306.52915
-0.19,20,306.568729
-0.07,8,306.585211
-0.1,11,306.607797
-0.06,7,306.621671
-0.03,4,306.630159
-0.12,13,306.656457
-0.14,15,306.686249
-0.07,8,306.702424
-0.05,6,306.714296
-0.1,11,306.737265
-0.17,18,306.773973
-0.07,8,306.790306
-0.16,17,306.826099
-0.12,13,306.852787
-0.13,14,306.882537
-0.14,15,306.913182
-0.07,8,306.931175
-0.5,1,306.933537
-0.1,11,306.959139
-0.09,10,306.979029
-0.09,10,306.999311
-0.04,5,307.009695
-0.15,16,307.041748
-0.14,15,307.071572
-0.08,9,307.090621
-0.08,9,307.109048
-0.06,7,307.123358
-0.15,16,307.15542
-0.08,9,307.173808
-0.14,15,307.203157
-0.03,4,307.21138
-0.14,15,307.241546
-0.13,14,307.269356
-0.14,15,307.298568
-0.14,15,307.327911
-0.14,15,307.357763
-0.14,15,307.392898
-0.13,14,307.423567
-0.2,21,307.469227
-0.57,8,307.485881
-0.1,11,307.508343
-0.07,8,307.52423
-0.1,11,307.546966
-0.2,21,307.590218
-0.07,8,307.606218
-0.04,5,307.619203
-0.07,8,307.635791
-0.23,24,307.684615
-0.14,15,307.715667
-0.12,13,307.742286
-0.08,9,307.761619
-0.12,13,307.788148
-0.15,16,307.820273
-0.05,6,307.832099
-0.12,13,307.857976
-0.09,10,307.878131
-0.07,8,307.893791
-0.14,15,307.923603
-0.13,14,307.951602
-0.12,13,307.978247
-0.11,12,308.001882
-0.13,14,308.031027
-0.15,16,308.063379
-0.11,12,308.087301
-0.05,6,308.099229
-0.11,12,308.124018
-0.09,10,308.14405
-0.07,8,308.671141
-0.1,11,308.692898
-0.17,18,308.743986
-0.08,9,308.769222
-0.13,14,308.823124
-0.12,13,308.85548
-0.5,1,308.858601
-0.03,4,308.869467
-0.11,12,308.905864
-0.12,13,308.933052
-0.54,5,308.945006
-0.08,9,308.963782
-0.07,8,308.981317
-0.15,16,309.013652
-0.11,12,309.037045
-0.15,16,309.069363
-0.11,12,309.093163
-0.1,11,309.114539
-0.14,15,309.143901
-0.15,16,309.176561
-0.05,6,309.188716
-0.1,11,309.211776
-0.52,3,309.217551
-0.13,14,309.245565
-0.14,15,309.277116
-0.16,17,309.310906
-0.09,10,309.330994
-0.06,7,309.344517
-0.04,5,309.354165
-0.08,9,309.37439
-0.1,11,309.39724
-0.12,13,309.42312
-0.08,9,309.441227
-0.52,3,309.44817
-0.16,17,309.487485
-0.13,14,309.516047
-0.13,14,309.542197
-0.09,10,309.561251
-0.07,8,309.577554
-0.06,7,309.59119
-0.04,5,309.600613
-0.08,9,309.618742
-0.08,9,309.636596
-0.05,6,309.648416
-0.07,8,309.663954
-0.53,4,309.671081
-0.12,13,309.695942
-0.54,5,309.705818
-0.11,12,309.728602
-0.11,12,309.751415
-0.1,11,309.773497
-0.1,11,309.794958
-0.07,8,309.810067
-0.5,1,309.812691
-0.07,8,309.829002
-0.07,8,309.844594
-0.13,14,309.87139
-0.5,1,309.873251
-0.07,8,309.888899
-0.13,14,309.915786
-0.2,21,309.956334
-0.1,11,309.976859
-0.07,8,309.992497
-0.11,12,310.015122
-0.13,14,310.043486
-0.08,9,310.060351
-0.08,9,310.077837
-0.09,10,310.097326
-0.13,14,310.126726
-0.54,5,310.137388
-0.12,13,310.16298
-0.14,15,310.193076
-0.11,12,310.21975
-0.08,9,310.239533
-0.14,15,310.269153
-0.07,8,310.285385
-0.08,9,310.305054
-0.13,14,310.331665
-0.17,18,310.369108
-0.06,7,310.382738
-0.08,9,310.399586
-0.22,23,310.443499
-0.53,4,310.451249
-0.05,6,310.463566
-0.07,8,310.478448
-0.54,5,310.488223
-0.11,12,310.513008
-0.09,10,310.534943
-0.09,10,310.555595
-0.11,12,310.578594
-0.07,8,310.594758
-0.53,4,310.602592
-0.11,12,310.625476
-0.1,11,310.64605
-0.05,6,310.657717
-0.53,4,310.665515
-0.07,8,310.680895
-0.09,10,310.699925
-0.11,12,310.72481
-0.12,13,310.749558
-0.52,3,310.755573
-0.04,5,310.765002
-0.11,12,311.261186
-0.19,20,311.299706
-0.12,13,311.324883
-0.09,10,311.34553
-0.1,11,311.366627
-0.56,7,311.379671
-0.11,12,311.403252
-0.2,21,311.443089
-0.09,10,311.463161
-0.11,12,311.486055
-0.1,11,311.508027
-0.07,8,311.524008
-0.06,7,311.539098
-0.15,16,311.573223
-0.16,17,311.611537
-0.13,14,311.668489
-0.08,9,311.68694
-0.1,11,311.710156
-0.04,5,311.720493
-0.11,12,311.743912
-0.12,13,311.76972
-0.13,14,311.79977
-0.06,7,311.814278
-0.12,13,311.842225
-0.07,8,311.859212
-0.08,9,311.876276
-0.15,16,311.906945
-0.05,6,311.91842
-0.06,7,311.931781
-0.09,10,311.950766
-0.12,13,311.976874
-0.1,11,311.998767
-0.56,7,312.012118
-0.14,15,312.042287
-0.06,7,312.056361
-0.07,8,312.072104
-0.14,15,312.101689
-0.5,1,312.103506
-0.16,17,312.137601
-0.13,14,312.165431
-0.04,5,312.174351
-0.12,13,312.198941
-0.13,14,312.226877
-0.13,14,312.254734
-0.1,11,312.277103
-0.06,7,312.290605
-0.09,10,312.310017
-0.09,10,312.329285
-0.14,15,312.35808
-0.55,6,312.370181
-0.08,9,312.387129
-0.17,18,312.42099
-0.13,14,312.448512
-0.51,2,312.452365
-0.06,7,312.468048
-0.17,18,312.504001
-0.12,13,312.529624
-0.09,10,312.548696
-0.06,7,312.561656
-0.05,6,312.575041
-0.07,8,312.591204
-0.07,8,312.609444
-0.1,11,312.631927
-0.13,14,312.658935
-0.1,11,312.679744
-0.11,12,312.702604
-0.14,15,312.73123
-0.5,1,312.733281
-0.13,14,312.761616
-0.09,10,312.781086
-0.07,8,312.796709
-0.02,3,312.802526
-0.14,15,312.833504
-0.05,6,312.845116
-0.06,7,312.859206
-0.14,15,312.890269
-0.14,15,312.919916
-0.17,18,312.955677
-0.05,6,312.966866
-0.5,1,312.968813
-0.11,12,312.991883
-0.05,6,313.003969
-0.53,4,313.011912
-0.09,10,313.03108
-0.11,12,313.054556
-0.07,8,313.069721
-0.51,2,313.073737
-0.11,12,313.096609
-0.12,13,313.122658
-0.14,15,313.151784
-0.12,13,313.177126
-0.05,6,313.189055
-0.15,16,313.223828
-0.04,5,313.23349
-0.05,6,313.245953
-0.06,7,313.259126
-0.53,4,313.267802
-0.55,6,313.280585
-0.14,15,313.31141
-0.07,8,313.851749
-0.11,12,313.87479
-0.52,3,313.880433
-0.09,10,313.899735
-0.08,9,313.91716
-0.04,5,313.928869
-0.09,10,313.949089
-0.21,22,313.994944
-0.07,8,314.010179
-0.13,14,314.036802
-0.09,10,314.055656
-0.09,10,314.075436
-0.13,14,314.102472
-0.08,9,314.11965
-0.1,11,314.140872
-0.1,11,314.163035
-0.56,7,314.17738
-0.07,8,314.193003
-0.09,10,314.212021
-0.04,5,314.222162
-0.08,9,314.239893
-0.09,10,314.259615
-0.09,10,314.279437
-0.08,9,314.296891
-0.09,10,314.316056
-0.1,11,314.337429
-0.16,17,314.37148
-0.54,5,314.381816
-0.15,16,314.413001
-0.16,17,314.447908
-0.03,4,314.455916
-0.11,12,314.480057
-0.09,10,314.50001
-0.11,12,314.523328
-0.15,16,314.553714
-0.11,12,314.576708
-0.54,5,314.586236
-0.09,10,314.605998
-0.14,15,314.635122
-0.11,12,314.658079
-0.03,4,314.666628
-0.13,14,314.698469
-0.05,6,314.712413
-0.2,21,314.752879
-0.06,7,314.766467
-0.07,8,314.7842
-0.2,21,314.82513
-0.16,17,314.860177
-0.05,6,314.871636
-0.17,18,314.906309
-0.08,9,314.924267
-0.08,9,314.941334
-0.12,13,314.967005
-0.11,12,314.990631
-0.15,16,315.021465
-0.12,13,315.048768
-0.08,9,315.066703
-0.06,7,315.08074
-0.55,6,315.092607
-0.11,12,315.116636
-0.1,11,315.138564
-0.03,4,315.146178
-0.06,7,315.159845
-0.15,16,315.191667
-0.14,15,315.222397
-0.07,8,315.239469
-0.21,22,315.285218
-0.12,13,315.311517
-0.06,7,315.325543
-0.06,7,315.339595
-0.15,16,315.370045
-0.04,5,315.380202
-0.1,11,315.400611
-0.11,12,315.423907
-0.07,8,315.43998
-0.08,9,315.459985
-0.06,7,315.474201
-0.53,4,315.481884
-0.07,8,315.497095
-0.08,9,315.515748
-0.15,16,315.547771
-0.09,10,315.567849
-0.13,14,315.594702
-0.14,15,315.624644
-0.09,10,315.644101
-0.1,11,315.666486
-0.06,7,315.680961
-0.04,5,315.691139
-0.1,11,315.713761
-0.56,7,315.730382
-0.08,9,315.752407
-0.12,13,315.779659
-0.08,9,315.796549
-0.1,11,315.817942
-0.13,14,315.844704
-0.05,6,315.856996
-0.08,9,315.875249
-0.08,9,316.362677
-0.09,10,316.381686
-0.12,13,316.407918
-0.06,7,316.421416
-0.13,14,316.448769
-0.09,10,316.468317
-0.12,13,316.493515
-0.12,13,316.518528
-0.13,14,316.545367
-0.1,11,316.567121
-0.07,8,316.582864
-0.06,7,316.596501
-0.02,3,316.602413
-0.51,2,316.606531
-0.18,19,316.643706
-0.08,9,316.662753
-0.5,1,316.664812
-0.13,14,316.692172
-0.08,9,316.709209
-0.09,10,316.732157
-0.11,12,316.755359
-0.07,8,316.774188
-0.08,9,316.794833
-0.08,9,316.813705
-0.07,8,316.829324
-0.06,7,316.843474
-0.06,7,316.857235
-0.14,15,316.886774
-0.1,11,316.908363
-0.06,7,316.942833
-0.09,10,316.965738
-0.17,18,317.032514
-0.13,14,317.071662
-0.18,19,317.120684
-0.08,9,317.144545
-0.1,11,317.17543
-0.11,12,317.207719
-0.13,14,317.248185
-0.06,7,317.267774
-0.09,10,317.292833
-0.18,19,317.333593
-0.04,5,317.344353
-0.08,9,317.362418
-0.54,5,317.372655
-0.08,9,317.39031
-0.18,19,317.429595
-0.52,3,317.435736
-0.06,7,317.449968
-0.12,13,317.479223
-0.08,9,317.49899
-0.08,9,317.519354
-0.07,8,317.535551
-0.5,1,317.537488
-0.09,10,317.562387
-0.12,13,317.592664
-0.12,13,317.621593
-0.15,16,317.659645
-0.04,5,317.67119
-0.13,14,317.706061
-0.04,5,317.717022
-0.12,13,317.746433
-0.08,9,317.779995
-0.55,6,317.79453
-0.14,15,317.849244
-0.09,10,317.871828
-0.19,20,317.923761
-0.07,8,317.945639
-0.08,9,317.96858
-0.08,9,317.993322
-0.12,13,318.020943
-0.15,16,318.054938
-0.1,11,318.078183
-0.04,5,318.088154
-0.08,9,318.106121
-0.14,15,318.138236
-0.09,10,318.158901
-0.05,6,318.171252
-0.1,11,318.19414
-0.09,10,318.217122
-0.1,11,318.242766
-0.11,12,318.269695
-0.1,11,318.292725
-0.12,13,318.322554
-0.15,16,318.356849
-0.14,15,318.387537
-0.04,5,318.39892
-0.07,8,318.41828
-0.13,14,318.450118
-0.08,9,318.468052
-0.53,4,318.475962
-0.11,12,318.499492
-0.11,12,318.522263
-0.08,9,318.539774
-0.06,7,318.55305
-0.11,12,318.576195
-0.11,12,318.599327
-0.1,11,318.620613
-0.07,8,318.637367
-0.04,5,318.647219
-0.1,11,319.370423
-0.1,11,319.394057
-0.06,7,319.407745
-0.1,11,319.435325
-0.53,4,319.443675
-0.53,4,319.451501
-0.06,7,319.466934
-0.1,11,319.489863
-0.09,10,319.512527
-0.07,8,319.530119
-0.16,17,319.564108
-0.11,12,319.589315
-0.08,9,319.608164
-0.06,7,319.622223
-0.1,11,319.644605
-0.08,9,319.662162
-0.1,11,319.685236
-0.06,7,319.698902
-0.12,13,319.725184
-0.51,2,319.728888
-0.13,14,319.755649
-0.18,19,319.793442
-0.06,7,319.807757
-0.1,11,319.829698
-0.07,8,319.845569
-0.53,4,319.853928
-0.19,20,319.898253
-0.08,9,319.919396
-0.05,6,319.932396
-0.09,10,319.952049
-0.06,7,319.965582
-0.05,6,319.977219
-0.53,4,319.984903
-0.02,3,319.991193
-0.18,19,320.028006
-0.15,16,320.058776
-0.11,12,320.085702
-0.1,11,320.107334
-0.18,19,320.144569
-0.16,17,320.177272
-0.51,2,320.181251
-0.07,8,320.197165
-0.08,9,320.214304
-0.03,4,320.221948
-0.5,1,320.224257
-0.56,7,320.238366
-0.07,8,320.2543
-0.56,7,320.269363
-0.14,15,320.298613
-0.08,9,320.319938
-0.19,20,320.358684
-0.11,12,320.381344
-0.05,6,320.39313
-0.09,10,320.412004
-0.51,2,320.417126
-0.09,10,320.436869
-0.14,15,320.467531
-0.09,10,320.486471
-0.11,12,320.515352
-0.08,9,320.533061
-0.12,13,320.560666
-0.14,15,320.591124
-0.13,14,320.619697
-0.08,9,320.638978
-0.14,15,320.669363
-0.09,10,320.702448
-0.09,10,320.726412
-0.1,11,320.750032
-0.05,6,320.762292
-0.08,9,320.783869
-0.08,9,320.803989
-0.12,13,320.838375
-0.07,8,320.856474
-0.14,15,320.89135
-0.07,8,320.909934
-0.2,21,320.960589
-0.51,2,320.965936
-0.12,13,320.995736
-0.1,11,321.019339
-0.03,4,321.028141
-0.08,9,321.045959
-0.1,11,321.069634
-0.08,9,321.090047
-0.04,5,321.099255
-0.1,11,321.123708
-0.07,8,321.140181
-0.06,7,321.154424
-0.09,10,321.174632
-0.14,15,321.206686
-0.1,11,321.229742
-0.07,8,321.246263
-0.06,7,321.260849
-0.15,16,321.295403
-0.13,14,321.324012
-0.11,12,321.349059
-0.18,19,321.387952
-0.08,9,321.408967
-0.19,20,321.450231
-0.1,11,321.475177
-0.08,9,321.494008
-0.08,9,321.513336
-0.09,10,322.496406
-0.54,5,322.509443
-0.08,9,322.53084
-0.08,9,322.553968
-0.04,5,322.567207
-0.13,14,322.601016
-0.08,9,322.62298
-0.08,9,322.641343
-0.12,13,322.67321
-0.07,8,322.690956
-0.05,6,322.704221
-0.17,18,322.746616
-0.06,7,322.764037
-0.12,13,322.793086
-0.53,4,322.80121
-0.04,5,322.811492
-0.07,8,322.8277
-0.06,7,322.842977
-0.15,16,322.874674
-0.12,13,322.901801
-0.17,18,322.937403
-0.09,10,322.957104
-0.09,10,322.977621
-0.12,13,323.005067
-0.08,9,323.024831
-0.08,9,323.042252
-0.08,9,323.060311
-0.09,10,323.082122
-0.07,8,323.098407
-0.14,15,323.131545
-0.06,7,323.146558
-0.08,9,323.166794
-0.12,13,323.195076
-0.13,14,323.237874
-0.07,8,323.257633
-0.09,10,323.285573
-0.17,18,323.332834
-0.13,14,323.36412
-0.11,12,323.394723
-0.11,12,323.421539
-0.1,11,323.44788
-0.06,7,323.464184
-0.14,15,323.499999
-0.09,10,323.534957
-0.53,4,323.544688
-0.11,12,323.579216
-0.09,10,323.604934
-0.12,13,323.636716
-0.1,11,323.66475
-0.07,8,323.687596
-0.53,4,323.69631
-0.09,10,323.717248
-0.11,12,323.743842
-0.1,11,323.767691
-0.08,9,323.787019
-0.04,5,323.798396
-0.05,6,323.814892
-0.04,5,323.829208
-0.08,9,323.853043
-0.05,6,323.866452
-0.15,16,323.903747
-0.52,3,323.911061
-0.05,6,323.924757
-0.1,11,323.947597
-0.1,11,323.969668
-0.13,14,323.999683
-0.09,10,324.020375
-0.03,4,324.028658
-0.06,7,324.046475
-0.06,7,324.064389
-0.1,11,324.092001
-0.09,10,324.116705
-0.1,11,324.142332
-0.11,12,324.167182
-0.16,17,324.202676
-0.06,7,324.217179
-0.08,9,324.239569
-0.05,6,324.253144
-0.15,16,324.293595
-0.02,3,324.299699
-0.08,9,324.321313
-0.08,9,324.34289
-0.05,6,324.360884
-0.14,15,324.394471
-0.07,8,324.411942
-0.09,10,324.433383
-0.53,4,324.441971
-0.1,11,324.466323
-0.09,10,324.488737
-0.1,11,324.510083
-0.15,16,324.541856
-0.14,15,324.571378
-0.08,9,324.588744
-0.07,8,324.607165
-0.08,9,324.625347
-0.1,11,324.646847
-0.07,8,324.661994
-0.03,4,324.670266
-0.11,12,324.693441
-0.11,12,324.716455
-0.07,8,324.732107
-0.12,13,324.756546
-0.05,6,324.768761
-0.12,13,324.794319
-0.09,10,324.81362
-0.04,5,325.365742
-0.09,10,325.385107
-0.18,19,325.426799
-0.09,10,325.448655
-0.17,18,325.486542
-0.1,11,325.509168
-0.09,10,325.528964
-0.1,11,325.551687
-0.19,20,325.592256
-0.07,8,325.61045
-0.08,9,325.630062
-0.09,10,325.651896
-0.04,5,325.661713
-0.09,10,325.681862
-0.17,18,325.720685
-0.05,6,325.734524
-0.02,3,325.741128
-0.09,10,325.76137
-0.13,14,325.789175
-0.52,3,325.794823
-0.06,7,325.809056
-0.13,14,325.836272
-0.1,11,325.858296
-0.1,11,325.882025
-0.04,5,325.891955
-0.54,5,325.90131
-0.06,7,325.9154
-0.06,7,325.928523
-0.13,14,325.956952
-0.1,11,325.979245
-0.12,13,326.005504
-0.11,12,326.031335
-0.12,13,326.056935
-0.05,6,326.067991
-0.16,17,326.101653
-0.15,16,326.136276
-0.08,9,326.157683
-0.13,14,326.187061
-0.08,9,326.207322
-0.1,11,326.232025
-0.08,9,326.249879
-0.1,11,326.282037
-0.13,14,326.310362
-0.13,14,326.337949
-0.11,12,326.361592
-0.06,7,326.375134
-0.08,9,326.392804
-0.07,8,326.408658
-0.11,12,326.43221
-0.07,8,326.447822
-0.54,5,326.45756
-0.12,13,326.485373
-0.11,12,326.510442
-0.5,1,326.512978
-0.09,10,326.534961
-0.08,9,326.554461
-0.09,10,326.575465
-0.06,7,326.589503
-0.07,8,326.605894
-0.08,9,326.623841
-0.13,14,326.65076
-0.09,10,326.671186
-0.13,14,326.699142
-0.13,14,326.727113
-0.14,15,326.758035
-0.13,14,326.787453
-0.06,7,326.802609
-0.14,15,326.835725
-0.16,17,326.872138
-0.12,13,326.898922
-0.11,12,326.923018
-0.12,13,326.948266
-0.51,2,326.951955
-0.14,15,326.981302
-0.08,9,326.999493
-0.09,10,327.019333
-0.07,8,327.035161
-0.1,11,327.056908
-0.09,10,327.076806
-0.11,12,327.100522
-0.09,10,327.119771
-0.08,9,327.138582
-0.08,9,327.158188
-0.52,3,327.164264
-0.5,1,327.16627
-0.5,1,327.168529
-0.1,11,327.192415
-0.13,14,327.219688
-0.12,13,327.249285
-0.02,3,327.256144
-0.12,13,327.282083
-0.12,13,327.307327
-0.09,10,327.327299
-0.1,11,327.349219
-0.11,12,327.374434
-0.07,8,327.39012
-0.08,9,327.407788
-0.08,9,327.425994
-0.05,6,327.438229
-0.07,8,327.45414
-0.07,8,327.98081
-0.12,13,328.007429
-0.14,15,328.036983
-0.09,10,328.057055
-0.06,7,328.070739
-0.07,8,328.08733
-0.05,6,328.098436
-0.1,11,328.12176
-0.06,7,328.135247
-0.15,16,328.167408
-0.08,9,328.186189
-0.07,8,328.204471
-0.55,6,328.217437
-0.11,12,328.242798
-0.11,12,328.266847
-0.12,13,328.295983
-0.19,20,328.336089
-0.07,8,328.351417
-0.08,9,328.369
-0.11,12,328.392917
-0.1,11,328.415086
-0.12,13,328.440506
-0.1,11,328.462088
-0.08,9,328.480223
-0.06,7,328.493976
-0.12,13,328.519218
-0.07,8,328.534446
-0.57,8,328.550596
-0.11,12,328.574221
-0.07,8,328.589891
-0.05,6,328.601323
-0.11,12,328.625347
-0.09,10,328.644793
-0.14,15,328.674877
-0.11,12,328.697867
-0.18,19,328.736096
-0.12,13,328.761533
-0.07,8,328.777519
-0.5,1,328.77959
-0.14,15,328.809147
-0.52,3,328.815789
-0.05,6,328.827718
-0.14,15,328.856826
-0.08,9,328.875035
-0.12,13,328.900307
-0.08,9,328.918083
-0.09,10,328.938267
-0.16,17,328.971835
-0.09,10,328.991603
-0.05,6,329.002746
-0.51,2,329.00739
-0.18,19,329.044952
-0.08,9,329.062584
-0.07,8,329.078172
-0.1,11,329.099072
-0.05,6,329.111391
-0.56,7,329.125362
-0.15,16,329.156837
-0.06,7,329.169975
-0.1,11,329.191619
-0.08,9,329.209062
-0.07,8,329.224833
-0.07,8,329.242219
-0.09,10,329.264328
-0.12,13,329.290214
-0.13,14,329.318773
-0.1,11,329.343615
-0.07,8,329.359107
-0.09,10,329.379728
-0.14,15,329.411158
-0.08,9,329.42943
-0.14,15,329.467117
-0.08,9,329.484347
-0.51,2,329.488614
-0.13,14,329.515398
-0.11,12,329.539884
-0.09,10,329.559781
-0.09,10,329.580232
-0.13,14,329.608002
-0.5,1,329.610169
-0.1,11,329.631564
-0.11,12,329.655594
-0.08,9,329.673746
-0.07,8,329.689606
-0.15,16,329.721035
-0.2,21,329.762201
-0.07,8,329.777983
-0.14,15,329.807732
-0.08,9,329.829223
-0.18,19,329.875201
-0.12,13,329.907764
-0.11,12,329.933634
-0.1,11,329.957328
-0.1,11,329.985638
-0.1,11,330.094349
-0.51,2,330.098567
-0.12,13,330.126415
-0.2,21,331.75446
-0.09,10,331.779033
-0.08,9,331.798641
-0.51,2,331.803202
-0.09,10,331.826237
-0.09,10,331.847961
-0.14,15,331.883721
-0.17,18,331.925128
-0.1,11,331.964994
-0.19,20,332.011123
-0.09,10,332.034554
-0.09,10,332.059408
-0.08,9,332.077907
-0.08,9,332.097258
-0.09,10,332.119165
-0.12,13,332.147086
-0.5,1,332.149464
-0.02,3,332.156604
-0.11,12,332.182359
-0.13,14,332.211659
-0.53,4,332.219125
-0.07,8,332.235233
-0.09,10,332.254988
-0.07,8,332.271179
-0.09,10,332.29103
-0.09,10,332.312139
-0.16,17,332.350444
-0.13,14,332.382578
-0.1,11,332.409832
-0.06,7,332.425786
-0.13,14,332.456037
-0.16,17,332.499746
-0.06,7,332.513399
-0.11,12,332.53524
-0.12,13,332.560125
-0.15,16,332.591315
-0.09,10,332.610212
-0.12,13,332.635437
-0.06,7,332.65158
-0.12,13,332.67763
-0.09,10,332.70008
-0.1,11,332.728784
-0.07,8,332.74519
-0.04,5,332.754874
-0.12,13,332.781906
-0.51,2,332.785432
-0.53,4,332.794198
-0.51,2,332.798341
-0.08,9,332.817523
-0.14,15,332.848632
-0.5,1,332.850612
-0.09,10,332.870876
-0.11,12,332.895332
-0.5,1,332.897389
-0.18,19,332.93922
-0.13,14,332.968267
-0.1,11,332.991788
-0.09,10,333.012401
-0.08,9,333.031086
-0.07,8,333.048382
-0.08,9,333.066935
-0.55,6,333.079696
-0.16,17,333.116631
-0.5,1,333.119198
-0.51,2,333.125965
-0.1,11,333.149065
-0.05,6,333.161604
-0.13,14,333.190117
-0.12,13,333.217653
-0.09,10,333.239394
-0.03,4,333.247089
-0.15,16,333.278843
-0.16,17,333.313343
-0.06,7,333.331433
-0.1,11,333.365102
-0.11,12,333.393654
-0.08,9,333.411378
-0.06,7,333.426604
-0.22,23,333.480589
-0.16,17,333.521699
-0.1,11,333.544578
-0.1,11,333.566608
-0.1,11,333.58865
-0.07,8,333.60609
-0.08,9,333.625107
-0.1,11,333.657638
-0.18,19,333.698173
-0.06,7,333.712579
-0.07,8,333.729048
-0.11,12,333.754929
-0.05,6,333.766383
-0.08,9,333.785933
-0.15,16,333.819284
-0.08,9,333.838103
-0.09,10,333.858733
-0.07,8,333.875105
-0.09,10,333.895056
-0.14,15,333.925347
-0.15,16,333.958117
-0.1,11,334.633394
-0.15,16,334.665821
-0.08,9,334.685802
-0.09,10,334.706433
-0.05,6,334.718051
-0.08,9,334.736188
-0.09,10,334.756358
-0.13,14,334.784409
-0.14,15,334.816223
-0.08,9,334.834532
-0.13,14,334.865293
-0.1,11,334.888302
-0.05,6,334.900746
-0.12,13,334.92768
-0.12,13,334.955653
-0.51,2,334.960237
-0.07,8,334.977644
-0.12,13,335.005562
-0.08,9,335.023798
-0.09,10,335.044466
-0.11,12,335.068056
-0.11,12,335.091664
-0.08,9,335.109549
-0.13,14,335.137064
-0.08,9,335.154641
-0.14,15,335.184029
-0.14,15,335.215203
-0.06,7,335.228786
-0.06,7,335.244137
-0.14,15,335.279811
-0.05,6,335.293269
-0.16,17,335.326641
-0.09,10,335.348705
-0.08,9,335.367496
-0.07,8,335.384737
-0.11,12,335.409414
-0.13,14,335.439501
-0.12,13,335.467307
-0.21,22,335.512614
-0.16,17,335.549638
-0.12,13,335.57549
-0.05,6,335.589383
-0.12,13,335.617941
-0.12,13,335.644477
-0.12,13,335.673522
-0.5,1,335.675503
-0.11,12,335.699656
