#{"t_start": 1758576410.4097598, "env_id": "None"}
r,l,t
-0.59999996,11,22.131857
1.5800002,92,22.147454
2.0300004,47,22.147492
1.9000003,60,22.153218
1.7900004,71,22.158771
1.6900004,81,22.158811
1.8300004,67,22.757744
1.9000003,60,22.79621
1.7600002,74,22.798676
1.9000005,60,22.806168
1.7500004,75,22.806214
2.0100005,49,22.818626
1.8500006,65,22.820506
1.9300005,57,22.82234
1.9200006,58,22.824162
1.7000004,80,22.827757
1.6600003,84,22.829598
1.5800002,92,22.834994
1.8900003,61,22.835027
1.3399999,116,22.836855
1.8800004,62,22.842187
1.4300002,107,22.863308
1.9700004,53,22.891107
1.7400005,76,22.898655
2.0400004,46,22.902198
1.9200003,58,22.903983
1.9400004,56,22.907478
2.0100005,49,22.919
2.0100005,49,22.924321
1.9000003,60,22.934078
1.8800004,62,22.948354
1.7800004,72,22.951914
1.7900004,71,22.957153
1.7700005,73,22.969309
1.6200004,88,22.981393
2.0000005,50,22.983226
1.7000004,80,22.986775
1.4900001,101,22.988596
1.9700004,53,22.99734
2.0100005,49,23.013375
1.9400004,56,23.021338
1.8200004,68,23.023189
1.8300004,67,23.026798
2.0100005,49,23.037472
1.8800004,62,23.046311
1.9800005,52,23.05167
1.7100003,79,23.051705
1.9300003,57,23.072593
1.9800005,52,23.076132
1.3000005,120,23.081416
1.8900003,61,23.093559
2.0100002,49,23.100547
1.8400004,66,23.107997
1.9900005,51,23.114954
1.7100005,79,23.13315
2.0100005,49,23.140404
1.8300004,67,23.142231
1.8300005,67,23.147531
1.3700004,113,23.156337
1.8200003,68,23.159914
1.6000003,90,23.161734
1.8200004,68,23.168778
1.8600006,64,23.187923
1.6700003,83,23.200113
1.8100004,69,23.205362
1.9400004,56,23.207345
1.8400004,66,23.214648
1.6800003,82,23.22555
1.8000004,70,23.229232
2.0000005,50,23.232796
1.8200004,68,23.262822
1.9000006,60,23.268085
1.8800004,62,23.27338
1.8500004,65,23.273411
1.9900005,51,23.280408
1.6800003,82,23.280437
1.5700002,93,23.282362
1.8500005,65,23.286388
2.0300004,47,23.293446
1.6800003,82,23.295267
1.8800004,62,23.312533
1.9300004,57,23.318158
1.9500005,55,23.328545
1.9400004,56,23.335129
1.7900004,71,23.337312
2.0900004,41,23.357867
2.0400004,46,23.359782
1.7700003,73,23.359819
2.0600004,44,23.363554
1.9600004,54,23.363594
2.0300004,47,23.374136
2.0000005,50,23.37596
1.7800004,72,23.400393
1.9000006,60,23.403937
1.8900005,61,23.407474
1.7600005,74,23.409277
1.9500004,55,23.430443
1.8600004,64,23.432234
1.9100006,59,23.442979
2.0400004,46,23.44303
2.0300004,47,23.445124
1.9800005,52,23.452453
1.9500005,55,23.463017
1.7000005,80,23.464854
1.9800005,52,23.494612
1.6000003,90,23.499868
1.9700004,53,23.499899
1.7900004,71,23.50343
1.6400003,86,23.517192
2.0700004,43,23.519065
1.9700005,53,23.526029
1.6000003,90,23.536722
1.7800004,72,23.540393
1.8600005,64,23.545575
1.8900003,61,23.553316
1.9300005,57,23.55516
1.7600005,74,23.5781
1.8600006,64,23.579961
1.8300004,67,23.58354
1.5100002,99,23.587128
1.9900004,51,23.592405
1.8300004,67,23.615284
1.8400004,66,23.622302
2.0500004,45,23.625878
1.8500004,65,23.634593
1.7400005,76,23.636419
1.8400004,66,23.638236
1.8600004,64,23.641803
1.8600004,64,23.652663
2.0000005,50,23.670607
2.0200005,48,23.670655
1.9800004,52,23.672549
1.8400004,66,23.672579
1.7600003,74,23.674417
1.9600005,54,23.685177
1.9000003,60,23.701177
1.6200001,88,23.713391
1.9700005,53,23.718698
1.9900005,51,23.718731
1.9900005,51,23.729216
1.9900004,51,23.731021
1.9400005,56,23.751973
1.7100004,79,23.757255
1.8200004,68,23.757286
2.0100005,49,23.759111
1.8400005,66,23.760929
1.9400005,56,23.77149
1.8100004,69,23.794786
1.9500005,55,23.800039
1.7500005,75,23.807237
1.9700005,53,23.809082
1.7300004,77,23.81275
1.7900004,71,23.812791
1.9800005,52,23.812808
1.9500004,55,23.818645
2.0700004,43,23.831733
1.9100004,59,23.838983
1.9800004,52,23.856478
1.8700004,63,23.873766
1.8300004,67,23.880986
1.6500003,85,23.885194
1.8200005,68,23.895849
2.0300004,47,23.899401
1.9800004,52,23.908331
1.9400005,56,23.911897
1.6600003,84,23.913903
1.8900006,61,23.919508
2.0100005,49,23.921345
1.9000002,60,23.928414
1.7200003,78,23.937251
2.0000005,50,23.947743
1.8200004,68,23.961715
1.6000001,90,23.963544
1.9500005,55,23.981089
1.4700001,103,24.000339
2.0000005,50,24.002308
1.9000006,60,24.004126
1.9200006,58,24.012712
1.7200004,78,24.014513
1.9000003,60,24.021568
1.9100003,59,24.025136
1.9500004,55,24.026978
1.6900004,81,24.030524
1.8800004,62,24.032355
1.9900004,51,24.039371
1.8200004,68,24.058388
1.9600005,54,24.060189
2.0900004,41,24.07238
1.49,101,24.079341
1.8200004,68,24.084755
1.8700004,63,24.093352
2.0300004,47,24.10956
1.9600005,54,24.11145
1.9000003,60,24.111485
1.9200003,58,24.116852
1.7400006,76,24.137998
1.9100006,59,24.145039
2.0300004,47,24.145072
1.8000004,70,24.152112
1.8100004,69,24.314006
1.9500004,55,24.315863
2.0700004,43,24.319905
1.7400005,76,24.325314
1.6400002,86,24.334759
1.8500004,65,24.349155
1.8400004,66,24.35848
2.0100005,49,24.363821
1.8600006,64,24.368058
1.9000005,60,24.377853
2.0100002,49,24.394475
1.9700004,53,24.394524
1.9800004,52,24.407706
1.9100004,59,24.413004
1.7200003,78,24.413035
1.9600004,54,24.422325
1.6000003,90,24.436742
1.8100004,69,24.445669
1.8300004,67,24.451231
1.8800005,62,24.451279
2.0300004,47,24.453366
1.8800004,62,24.474352
1.6200002,88,24.477932
1.8800005,62,24.492148
2.0300004,47,24.494012
1.9600004,54,24.494042
1.9800005,52,24.508182
1.6000003,90,24.515138
1.6800003,82,24.51892
1.8200005,68,24.520806
2.0400004,46,24.520832
2.0700004,43,24.52973
1.8600005,64,24.539775
1.7400005,76,24.554015
1.9000003,60,24.562826
1.9200006,58,24.584057
1.9900005,51,24.587647
1.9700004,53,24.589483
1.7200004,78,24.593066
1.8100004,69,24.600523
1.8200004,68,24.618086
1.9300004,57,24.623373
1.9100004,59,24.646612
1.7800004,72,24.648827
1.7800004,72,24.653051
1.7100004,79,24.655
1.7700005,73,24.655038
1.9200006,58,24.660353
1.7800004,72,24.662153
1.2700002,123,24.671105
1.8500004,65,24.681622
1.9600005,54,24.687016
1.9400005,56,24.692249
1.9400004,56,24.702748
2.0300004,47,24.70457
1.8300004,67,24.706371
2.0500004,45,24.734642
1.8400004,66,24.746203
1.9400005,56,24.751843
1.8900006,61,25.212913
1.5899999,91,25.214803
1.9400004,56,25.218429
2.0200005,48,25.223791
1.9100003,59,25.232604
2.0500004,45,25.241441
1.7800004,72,25.245
2.0300004,47,25.246814
2.0000005,50,25.24865
1.7100004,79,25.250485
1.9200003,58,25.252362
1.8700004,63,25.25597
1.6900003,81,25.256
1.9800004,52,25.283925
2.0100005,49,25.294834
1.9500003,55,25.300166
2.0800004,42,25.309453
1.9800005,52,25.313115
2.0800004,42,25.323988
2.1000004,40,25.324033
1.8700004,63,25.327628
1.9100004,59,25.331198
1.9900005,51,25.345241
1.9600004,54,25.347061
1.9200006,58,25.350664
1.9600005,54,25.354261
2.0500004,45,25.37509
1.8300004,67,25.376914
1.9800003,52,25.378741
2.0500004,45,25.380587
1.7100003,79,25.384152
1.5400002,96,25.387712
2.0200005,48,25.396651
2.0800004,42,25.400285
2.0200005,48,25.411222
2.1100004,39,25.417845
2.0300004,47,25.417898
2.0000005,50,25.420263
1.9100006,59,25.422558
1.9200003,58,25.455254
1.9100004,59,25.46137
1.9200003,58,25.464246
2.0500004,45,25.481864
2.0700004,43,25.494845
1.9100004,59,25.50827
2.1100004,39,25.512702
1.8900003,61,25.512752
2.0100002,49,25.534015
1.8400004,66,25.536767
2.0400004,46,25.539825
1.7800004,72,25.555494
1.8600004,64,25.571179
1.7900004,71,25.578507
1.9400005,56,25.594444
1.8700004,63,25.643386
2.0200005,48,25.659614
1.9400004,56,25.668633
2.0600004,44,25.682523
2.0200005,48,25.688164
1.9500005,55,25.69173
2.0500004,45,25.69525
1.8200004,68,25.697079
1.8800004,62,25.697109
1.9300003,57,25.706046
1.9400003,56,25.716484
1.9500005,55,25.716518
1.9800005,52,25.722107
1.9400005,56,25.722142
1.8100004,69,25.759479
2.0000005,50,25.761392
2.1000004,40,25.763243
1.9400004,56,25.763273
1.8400005,66,25.766818
1.7200004,78,25.770842
2.0100005,49,25.775071
2.0500004,45,25.790834
1.9700004,53,25.790875
1.9700004,53,25.794439
2.1100004,39,25.796261
1.9300004,57,25.803633
2.0000005,50,25.810729
1.8900003,61,25.81076
2.0100005,49,25.814331
1.9000003,60,25.828351
2.0700004,43,25.837138
2.0700004,43,25.8407
1.9900004,51,25.854913
2.0500004,45,25.856723
1.9200006,58,25.870435
1.9500005,55,25.872343
1.8900003,61,25.879321
2.0900004,41,25.887119
1.9400004,56,25.895089
2.0500004,45,25.895142
1.9300003,57,25.90257
1.9700004,53,25.902615
1.8900003,61,25.904479
2.0000005,50,25.908158
2.0300004,47,25.917228
1.7800004,72,25.927765
2.0300004,47,25.92958
1.9900005,51,25.933447
1.9800004,52,25.951004
2.0300004,47,25.956275
2.0300004,47,25.974093
1.9800004,52,25.97625
2.0600004,44,25.976294
1.9000003,60,25.983406
2.0500004,45,25.987017
1.7800003,72,25.990552
2.0100002,49,25.992373
1.9600005,54,25.994181
2.0000005,50,25.999459
1.9200004,58,26.008422
2.0600004,44,26.010269
1.9400003,56,26.019108
1.9900005,51,26.020929
1.9600004,54,26.031366
2.0400004,46,26.034948
2.0500004,45,26.055973
1.8800005,62,26.070726
1.9800005,52,26.070772
1.9700004,53,26.07079
1.9900005,51,26.078512
2.0300004,47,26.08067
2.0400004,46,26.080711
1.9900004,51,26.083413
2.1000004,40,26.089262
2.0400004,46,26.115802
1.8000003,70,26.128296
1.9200004,58,26.135828
1.8200004,68,26.142783
2.0800004,42,26.156585
1.8900005,61,26.156618
2.0900004,41,26.161839
2.0400004,46,26.163636
2.0800004,42,26.165439
1.7700003,73,26.174568
2.0400004,46,26.176417
1.5800003,92,26.17645
1.9500005,55,26.180011
1.8100004,69,26.194156
1.8900005,61,26.197905
2.0700004,43,26.207336
1.8300005,67,26.210927
2.0500004,45,26.218565
1.8100004,69,26.241254
2.0700004,43,26.244802
1.9300005,57,26.246629
2.0100005,49,26.252203
1.9800005,52,26.252237
2.0600004,44,26.255835
1.8900003,61,26.26802
2.0800004,42,26.269877
1.9900005,51,26.269907
1.8900006,61,26.275531
1.9300003,57,26.284338
1.9700005,53,26.30376
1.7800004,72,26.310163
1.8700004,63,26.314145
1.9700004,53,26.316137
2.0800004,42,26.319951
1.8500004,65,26.330528
2.0300004,47,26.332354
2.0500004,45,26.3535
1.9500005,55,26.353539
1.9300005,57,26.360574
1.9100006,59,26.360605
1.8300006,67,26.369391
1.9700005,53,26.372957
1.8800004,62,26.383433
2.0800004,42,26.38526
1.8900003,61,26.397706
1.9700003,53,26.401273
2.0600004,44,26.412007
1.7200005,78,26.412057
1.9100006,59,26.423733
2.0100002,49,26.443174
1.8200004,68,26.443219
1.7600005,74,26.448508
1.7600005,74,26.464007
1.9200004,58,26.465851
2.0400004,46,26.467913
1.9600005,54,26.467958
1.9000005,60,26.469946
1.9600004,54,26.471971
1.8500004,65,26.472012
1.9800005,52,26.49246
2.0500004,45,26.494487
1.8500005,65,26.50725
1.8700006,63,26.518221
1.9200003,58,26.520088
2.0000005,50,26.535961
1.9900005,51,26.537806
1.8600003,64,26.541366
2.0500004,45,26.553674
2.0200005,48,26.557189
2.0000005,50,26.55722
1.9000003,60,26.559002
2.0000005,50,26.560799
1.9700005,53,26.569675
1.9600004,54,26.571495
2.1000004,40,26.578484
1.8400005,66,26.587314
2.0900004,41,26.592565
1.8900003,61,26.605242
1.8500004,65,26.614101
2.0500004,45,26.620098
1.9200003,58,26.623733
2.0400004,46,26.625589
2.1500003,35,26.625618
1.9900005,51,26.629197
1.9800005,52,26.652485
1.8900006,61,26.664651
1.9800005,52,26.666487
1.9600005,54,26.668313
2.1100004,39,26.675275
1.9400004,56,26.680522
1.9600004,54,26.685832
1.7800004,72,26.687642
2.0700004,43,26.696386
1.9000003,60,26.701727
2.0600004,44,26.701758
1.7100004,79,26.701774
2.0100005,49,26.712291
2.0100005,49,26.712322
2.0100005,49,26.715866
1.9100004,59,26.719413
1.9900004,51,26.745027
2.0200005,48,26.752307
1.9700004,53,26.762868
1.9600005,54,26.773396
1.9900005,51,26.773435
1.9600004,54,26.78579
1.8400004,66,26.787609
1.9200004,58,26.791142
2.0500004,45,26.794681
1.9200003,58,26.807123
2.0000005,50,26.807163
1.8800005,62,26.814025
1.8600004,64,26.817632
1.9000005,60,26.821191
1.9900005,51,26.837246
1.7100005,79,26.840766
2.0300004,47,26.848044
1.8000003,70,26.848097
2.0400004,46,26.878111
1.7800004,72,26.881674
1.9900005,51,26.883509
1.9100004,59,26.892222
2.0100002,49,26.895756
1.8800004,62,26.899338
1.7900004,71,26.901178
2.0200005,48,26.901208
2.0300004,47,26.903041
1.9300005,57,26.910074
1.9800005,52,26.915369
1.7000004,80,26.917181
2.0600004,44,26.926137
1.9500005,55,26.935722
1.9700005,53,26.935775
1.9400004,56,26.950919
2.0400004,46,26.967918
2.0500004,45,26.980287
2.0600004,44,26.98386
2.0000005,50,26.992616
1.8600005,64,27.001351
1.9500005,55,27.003164
1.8600004,64,27.010123
1.9500004,55,27.011953
1.9900005,51,27.011982
2.0700004,43,27.015577
1.7400004,76,27.01742
1.9400005,56,27.029679
1.8500004,65,27.035027
1.7600005,74,27.038581
2.0800004,42,27.059949
2.1100004,39,27.074809
1.9500004,55,27.080105
1.7400005,76,27.089038
2.0700004,43,27.090861
1.8100004,69,27.092685
1.9400004,56,27.09451
2.0100005,49,27.099836
2.1100004,39,27.101692
1.9600005,54,27.115658
1.8500004,65,27.119249
1.5000001,100,27.11928
1.9100006,59,27.122844
2.0000005,50,27.126411
1.8100004,69,27.137017
2.0600004,44,27.138841
1.8900003,61,27.151448
2.0400004,46,27.158449
2.0700004,43,27.169651
1.9700004,53,27.176814
1.9400003,56,27.1947
1.9300005,57,27.19845
2.0000005,50,27.726377
1.8500005,65,27.72643
1.9200006,58,27.726447
1.8500004,65,27.737069
1.9600003,54,27.737104
1.9900004,51,27.738947
2.0000005,50,27.749498
1.8700004,63,27.753072
2.0400004,46,27.770491
1.8600006,64,27.772317
1.9700004,53,27.772347
1.9800005,52,27.78801
1.8000004,70,27.794983
2.0400004,46,27.795014
1.6300004,87,27.798556
2.0600004,44,27.8058
2.0000005,50,27.807619
2.0400004,46,27.809412
2.0100005,49,27.81464
2.0500004,45,27.818902
2.0100005,49,27.828446
2.0000005,50,27.828494
2.0700004,43,27.83208
1.9600004,54,27.848398
2.0700004,43,27.85219
1.9900004,51,27.864199
2.0800004,42,27.873213
2.1300004,37,27.873251
2.0100005,49,27.878513
2.0300004,47,27.885432
2.1300004,37,27.885463
2.0300004,47,27.892372
1.8100002,69,27.897678
2.0100005,49,27.902866
1.9700005,53,27.904637
2.0600004,44,27.906427
2.0000005,50,27.918676
2.0800004,42,27.929004
2.0300004,47,27.935043
1.7400005,76,27.936986
1.9100006,59,27.940695
2.0400004,46,27.949488
2.0800004,42,27.951348
2.0600004,44,27.954937
2.1000004,40,27.960398
2.0200005,48,27.968068
2.0900004,41,27.981182
2.0000005,50,27.986598
2.0300004,47,27.995622
1.8400005,66,28.007803
2.0900004,41,28.009604
1.9900004,51,28.013123
2.0500004,45,28.018362
2.1100004,39,28.022248
2.0500004,45,28.024085
1.8000004,70,28.029265
1.9500004,55,28.031059
2.0700004,43,28.031088
2.1100004,39,28.040447
2.0000005,50,28.047512
1.7200004,78,28.051154
1.9600005,54,28.060061
2.1000004,40,28.06887
2.0000005,50,28.072431
2.0200005,48,28.074264
2.1100004,39,28.089879
2.1000004,40,28.093413
2.0100005,49,28.102069
1.9500004,55,28.109064
2.0500004,45,28.109098
2.1300004,37,28.11266
2.0400004,46,28.112691
1.8900003,61,28.117947
2.0300004,47,28.125383
2.0700004,43,28.128882
1.9500005,55,28.130677
2.0800004,42,28.135927
2.1000004,40,28.141967
2.1100004,39,28.145643
2.0800004,42,28.149227
1.7500005,75,28.160005
2.0100005,49,28.191164
2.0400004,46,28.193005
1.9500004,55,28.193034
1.9200003,58,28.194866
2.0300004,47,28.194895
2.0400004,46,28.196703
2.0700004,43,28.205496
2.0400004,46,28.207347
2.1000004,40,28.207377
2.0000005,50,28.209216
2.0500004,45,28.211051
2.0900004,41,28.214627
2.0800004,42,28.223458
2.0100002,49,28.23446
2.0600004,44,28.27339
1.8700002,63,28.273438
2.0300004,47,28.280411
2.1100004,39,28.282233
1.9900005,51,28.285817
2.1100004,39,28.28585
2.0000005,50,28.287666
2.0200005,48,28.296377
1.9200006,58,28.296407
2.0100005,49,28.296423
2.0000005,50,28.298259
1.9000003,60,28.303607
2.0300004,47,28.309334
2.0200005,48,28.319871
1.6600003,84,28.355944
2.0600004,44,28.359473
2.0100005,49,28.359502
2.0700004,43,28.365004
2.0500004,45,28.3668
1.9500005,55,28.371983
2.0800004,42,28.372013
2.0700004,43,28.373781
1.040001,146,28.377692
1.9600004,54,28.377739
2.1100004,39,28.379907
2.0500004,45,28.379953
2.0600004,44,28.384053
2.0200005,48,28.384105
1.9400005,56,28.387873
2.0800004,42,28.437126
1.8400004,66,28.438974
2.0600004,44,28.445816
2.0700004,43,28.449272
2.0700004,43,28.451041
2.0500004,45,28.452821
2.0000005,50,28.454615
1.9400005,56,28.461664
2.0400004,46,28.461698
2.0500004,45,28.463518
2.0100005,49,28.465326
1.8800004,62,28.46889
2.0300004,47,28.470729
1.9800004,52,28.472551
1.8900005,61,28.494453
1.8300004,67,28.499853
2.1000004,40,28.522794
2.0700004,43,28.524613
2.0100005,49,28.52819
2.1100004,39,28.533466
2.0500004,45,28.535385
2.1200004,38,28.540673
2.0100005,49,28.558796
1.9800004,52,28.55885
1.8800004,62,28.564695
2.0000005,50,28.564745
1.9500003,55,28.566709
2.0900004,41,28.568634
1.9200004,58,28.568666
1.8400004,66,28.57602
1.6100003,89,28.602042
2.1200004,38,28.607429
2.0400004,46,28.611007
1.9000003,60,28.611041
2.0000005,50,28.621662
2.0100005,49,28.625229
2.0300004,47,28.628783
1.8600004,64,28.641023
2.0500004,45,28.648371
2.0700004,43,28.648418
2.0500004,45,28.648435
1.9400005,56,28.66238
1.9800004,52,28.662412
1.9800005,52,28.664225
1.9400003,56,28.678265
2.0200005,48,28.692107
1.9700005,53,28.706048
2.0400004,46,28.711829
1.9200004,58,28.715447
1.8600004,64,28.717328
2.1200004,38,28.71737
1.9600005,54,28.722789
2.0400004,46,28.731491
1.9900005,51,28.733338
1.9900005,51,28.74046
2.0600004,44,28.744053
1.7900004,71,28.749338
1.9800005,52,28.756397
1.4000002,110,28.759978
2.0100005,49,28.76698
1.9900005,51,28.78422
1.7700005,73,28.793111
2.0500004,45,28.794921
2.0200005,48,28.803715
2.0400004,46,28.805607
2.1000004,40,28.805639
1.8900005,61,28.815866
2.0100005,49,28.819793
1.8800002,62,28.823459
2.0200005,48,28.827038
2.0400004,46,28.827069
1.8700005,63,28.830564
2.0400004,46,28.832368
2.0100005,49,28.848491
2.0300004,47,28.852246
2.1200004,38,28.864521
2.0600004,44,28.873516
1.8300004,67,28.877056
2.0300004,47,28.887424
2.0800004,42,28.901613
2.0700004,43,28.903538
2.0400004,46,28.905507
1.9400003,56,28.905545
1.8200004,68,28.907456
1.9900005,51,28.90749
2.1200004,38,28.91902
1.9400004,56,28.922681
1.8500004,65,28.924632
1.9900005,51,28.926652
1.9100003,59,28.939802
2.0400004,46,28.950458
1.9500004,55,28.954077
1.9600005,54,28.976436
2.0400004,46,28.98684
1.8800004,62,28.986876
2.0600004,44,28.988694
2.0500004,45,28.990505
2.0200005,48,28.99404
2.0000005,50,28.995857
2.0800004,42,28.997711
2.0600004,44,28.997741
1.9800005,52,29.001535
2.0600004,44,29.003506
1.8300004,67,29.011194
1.9900005,51,29.020708
1.9500004,55,29.041093
2.0200005,48,29.042946
1.9700004,53,29.048255
2.1100004,39,29.060502
2.0800004,42,29.067576
2.1000004,40,29.076294
2.0700004,43,29.076326
1.9600005,54,29.076342
2.0200005,48,29.079919
2.0600004,44,29.079949
1.9900005,51,29.088725
2.0700004,43,29.090542
1.9200004,58,29.094078
1.9700005,53,29.101111
2.0500004,45,29.101142
1.9300005,57,29.102975
2.0000005,50,29.130862
1.9800005,52,29.141771
2.0800004,42,29.152443
1.9800004,52,29.154305
2.0500004,45,29.157856
1.9700005,53,29.163142
1.8200004,68,29.164964
2.0800004,42,29.16678
2.0600004,44,29.168661
1.9900005,51,29.168692
2.0000002,50,29.170541
1.9400004,56,29.181118
2.0100005,49,29.189975
1.9700005,53,29.190008
2.0100005,49,29.191852
1.9800005,52,29.195413
2.0900004,41,29.204153
2.1000004,40,29.225773
1.9600005,54,29.240846
2.0500004,45,29.240897
2.0700004,43,29.248398
2.0400004,46,29.254087
2.0800004,42,29.268091
2.0600004,44,29.27169
1.8300004,67,29.276999
1.8800004,62,29.278854
2.0300004,47,29.278885
1.9000003,60,29.280741
2.0800004,42,29.282569
1.8500004,65,29.286194
1.8200004,68,29.288006
2.1000004,40,29.298483
1.8500004,65,29.300321
1.8900003,61,29.307349
2.0600004,44,29.319565
2.0600004,44,29.326558
2.0100005,49,29.328376
2.1200004,38,29.337391
1.9600004,54,29.351861
2.0800004,42,29.355505
2.0100005,49,29.360808
2.0100005,49,29.369699
1.9900005,51,29.380187
1.9500004,55,29.382068
2.0500004,45,29.382098
1.9200006,58,29.383984
2.0800004,42,29.384022
1.9000003,60,29.386118
1.8700005,63,29.401073
1.8400004,66,29.419329
1.9800005,52,29.424605
1.8400004,66,29.440307
1.9800005,52,29.447539
1.8300004,67,29.451129
2.0000005,50,29.452981
1.8600004,64,29.454806
2.1200004,38,29.454836
1.9400005,56,29.458345
2.0200005,48,29.469848
2.0200005,48,29.47173
2.0100005,49,29.477175
1.9900005,51,29.477217
1.9500005,55,29.486135
2.0200005,48,29.489775
2.0700004,43,29.503903
2.0300004,47,29.505724
2.0900004,41,29.525176
2.0300004,47,29.526975
1.6000001,90,29.533884
2.0900004,41,29.542477
2.0300004,47,29.542509
2.0000005,50,29.544305
1.9200003,58,29.553489
1.9600004,54,29.553529
2.0300004,47,29.557011
2.0400004,46,29.560495
1.9900005,51,29.570222
1.8500004,65,29.572131
2.0100005,49,29.579222
2.1000004,40,29.579252
2.0200005,48,30.037277
1.8800004,62,30.044363
2.0600004,44,30.051641
2.0400004,46,30.064968
2.1100004,39,30.070426
2.0400004,46,30.074032
2.1000004,40,30.075892
2.0300004,47,30.075926
1.9100003,59,30.083314
2.1100004,39,30.090327
2.1200004,38,30.095526
2.1100004,39,30.097314
1.9900005,51,30.100857
2.0200005,48,30.104379
1.8800004,62,30.106453
2.1000004,40,30.112469
1.8700004,63,30.116012
2.1100004,39,30.117923
2.0900004,41,30.128986
2.0700004,43,30.144733
2.1000004,40,30.148291
