#{"t_start": 1758581180.9858956, "env_id": "None"}
r,l,t
-0.11,12,434.684419
-0.1,11,434.706485
-0.18,19,434.744416
-0.09,10,434.765227
-0.5,1,434.76737
-0.06,7,434.783345
-0.11,12,434.809591
-0.14,15,434.850019
-0.16,17,434.890657
-0.12,13,434.921555
-0.05,6,434.93486
-0.09,10,434.958302
-0.19,20,435.009186
-0.08,9,435.029605
-0.15,16,435.591415
-0.04,5,435.60158
-0.03,4,435.609327
-0.05,6,435.620899
-0.13,14,435.648346
-0.51,2,435.652331
-0.52,3,435.658432
-0.09,10,435.678752
-0.55,6,435.690623
-0.11,12,435.716053
-0.05,6,435.72995
-0.11,12,435.752698
-0.15,16,435.783717
-0.09,10,435.803049
-0.22,23,435.849
-0.12,13,435.87387
-0.08,9,435.891124
-0.13,14,435.91988
-0.16,17,435.953058
-0.11,12,435.976456
-0.15,16,436.007626
-0.17,18,436.04287
-0.12,13,436.068853
-0.16,17,436.101915
-0.14,15,436.135452
-0.56,7,436.150532
-0.22,23,436.1966
-0.12,13,436.223207
-0.17,18,436.257752
-0.19,20,436.296296
-0.07,8,436.311954
-0.08,9,436.329664
-0.11,12,436.353448
-0.09,10,436.372914
-0.15,16,436.403409
-0.1,11,436.425275
-0.54,5,436.43559
-0.11,12,436.457739
-0.1,11,436.479334
-0.04,5,436.488401
-0.14,15,436.517157
-0.15,16,436.548917
-0.1,11,436.569148
-0.5,1,436.571163
-0.08,9,436.58889
-0.13,14,436.61589
-0.08,9,436.633539
-0.07,8,436.649363
-0.11,12,436.677772
-0.1,11,436.704194
-0.12,13,436.734744
-0.12,13,436.762891
-0.51,2,436.767419
-0.15,16,436.800007
-0.11,12,436.824756
-0.09,10,436.846094
-0.12,13,436.872288
-0.09,10,436.890627
-0.15,16,436.924378
-0.1,11,436.947311
-0.1,11,436.969364
-0.08,9,436.986613
-0.53,4,436.993944
-0.11,12,437.017746
-0.09,10,437.036983
-0.1,11,437.058989
-0.11,12,437.08481
-0.16,17,437.119361
-0.13,14,437.146766
-0.15,16,437.182426
-0.08,9,437.199767
-0.14,15,437.229192
-0.19,20,437.270613
-0.06,7,437.284535
-0.11,12,437.307625
-0.07,8,437.323452
-0.15,16,437.354548
-0.61,12,437.379338
-0.51,2,437.383456
-0.11,12,437.409817
-0.15,16,437.441025
-0.08,9,437.458502
-0.09,10,437.478345
-0.13,14,437.510315
-0.15,16,437.543866
-0.17,18,437.58072
-0.11,12,437.606655
-0.19,20,437.648513
-0.02,3,437.654467
-0.05,6,437.668756
-0.12,13,437.772927
-0.12,13,437.811885
-0.1,11,437.83307
-0.1,11,437.85603
-0.19,20,437.896897
-0.12,13,437.926144
-0.1,11,437.949359
-0.14,15,437.977931
-0.14,15,438.006766
-0.1,11,438.027678
-0.2,21,438.068687
-0.09,10,438.094793
-0.17,18,438.131602
-0.5,1,438.133852
-0.15,16,438.165817
-0.5,1,438.167917
-0.18,19,438.210458
-0.1,11,438.232894
-0.06,7,438.246419
-0.1,11,438.271863
-0.02,3,438.279836
-0.11,12,438.308538
-0.07,8,438.324353
-0.07,8,438.339847
-0.05,6,438.351994
-0.05,6,438.363555
-0.5,1,438.365508
-0.09,10,438.386013
-0.14,15,438.415696
-0.05,6,438.426728
-0.09,10,438.446791
-0.07,8,438.462293
-0.15,16,438.497708
-0.15,16,438.528553
-0.11,12,438.553251
-0.09,10,438.574298
-0.12,13,438.605786
-0.16,17,438.645062
-0.09,10,438.66622
-0.17,18,438.707811
-0.13,14,438.738581
-0.16,17,438.779518
-0.12,13,438.808741
-0.51,2,438.813293
-0.08,9,438.830647
-0.08,9,438.848646
-0.12,13,438.87426
-0.5,1,438.876346
-0.12,13,438.903494
-0.5,1,438.906625
-0.55,6,438.91872
-0.13,14,438.945954
-0.1,11,438.967284
-0.12,13,438.992044
-0.1,11,439.013275
-0.06,7,439.027259
-0.13,14,439.054343
-0.11,12,439.077686
-0.07,8,439.092975
-0.14,15,439.123091
-0.18,19,439.161721
-0.1,11,439.185068
-0.51,2,439.189759
-0.08,9,439.208328
-0.17,18,439.252215
-0.09,10,439.278213
-0.16,17,439.317462
-0.08,9,439.342124
-0.09,10,439.370107
-0.08,9,439.406072
-0.11,12,439.437784
-0.11,12,439.466819
-0.19,20,439.514385
-0.1,11,439.537535
-0.14,15,439.570684
-0.1,11,439.592963
-0.08,9,439.611674
-0.19,20,439.651172
-0.23,24,439.699822
-0.11,12,439.723353
-0.1,11,439.744831
-0.16,17,439.780873
-0.1,11,439.803309
-0.16,17,439.84236
-0.11,12,439.868266
-0.2,21,439.912099
-0.08,9,439.930173
-0.15,16,440.493639
-0.08,9,440.51273
-0.1,11,440.534261
-0.13,14,440.562702
-0.08,9,440.580442
-0.14,15,440.610003
-0.18,19,440.64768
-0.09,10,440.668157
-0.13,14,440.696952
-0.18,19,440.735151
-0.08,9,440.753602
-0.16,17,440.788838
-0.53,4,440.797038
-0.12,13,440.823936
-0.07,8,440.839916
-0.09,10,440.861489
-0.1,11,440.884377
-0.15,16,440.917229
-0.14,15,440.947096
-0.5,1,440.949075
-0.51,2,440.952914
-0.1,11,440.975221
-0.06,7,440.989104
-0.08,9,441.00688
-0.14,15,441.03807
-0.12,13,441.064638
-0.18,19,441.103541
-0.07,8,441.120225
-0.12,13,441.146814
-0.13,14,441.175488
-0.53,4,441.183766
-0.05,6,441.196194
-0.11,12,441.221589
-0.12,13,441.248623
-0.13,14,441.276127
-0.06,7,441.291222
-0.14,15,441.321683
-0.08,9,441.34187
-0.19,20,441.384044
-0.1,11,441.405083
-0.11,12,441.430176
-0.1,11,441.452397
-0.5,1,441.454354
-0.16,17,441.487633
-0.14,15,441.516371
-0.09,10,441.536082
-0.1,11,441.557327
-0.16,17,441.589401
-0.14,15,441.618147
-0.12,13,441.643805
-0.1,11,441.665235
-0.1,11,441.686652
-0.14,15,441.714677
-0.1,11,441.735276
-0.08,9,441.75212
-0.5,1,441.754277
-0.11,12,441.780902
-0.08,9,441.798506
-0.1,11,441.818606
-0.15,16,441.848299
-0.16,17,441.885347
-0.14,15,441.91911
-0.06,7,441.933053
-0.29,30,441.99513
-0.05,6,442.01003
-0.07,8,442.026061
-0.09,10,442.048769
-0.12,13,442.084814
-0.51,2,442.091041
-0.11,12,442.129377
-0.11,12,442.15701
-0.11,12,442.181165
-0.09,10,442.200968
-0.51,2,442.204724
-0.21,22,442.250283
-0.14,15,442.28061
-0.06,7,442.296015
-0.51,2,442.300211
-0.06,7,442.323293
-0.16,17,442.361731
-0.17,18,442.406374
-0.07,8,442.423607
-0.17,18,442.463969
-0.54,5,442.47527
-0.13,14,442.506393
-0.1,11,442.529632
-0.13,14,442.557795
-0.12,13,442.584
-0.09,10,442.605426
-0.08,9,442.624198
-0.14,15,442.655999
-0.14,15,442.691349
-0.06,7,442.705704
-0.11,12,442.730289
-0.11,12,442.754761
-0.1,11,442.776181
-0.09,10,442.796418
-0.18,19,442.833938
-0.09,10,442.854203
-0.18,19,442.890808
-0.07,8,442.906145
-0.12,13,442.932342
-0.13,14,442.961504
-0.05,6,442.972952
-0.12,13,442.998538
-0.15,16,443.030648
-0.09,10,443.050151
-0.54,5,443.060071
-0.12,13,443.084915
-0.02,3,443.090861
-0.06,7,443.104049
-0.13,14,443.131432
-0.21,22,443.173534
-0.16,17,443.205865
-0.1,11,443.226859
-0.1,11,443.247749
-0.15,16,443.278108
-0.14,15,443.307067
-0.08,9,443.324816
-0.16,17,443.357944
-0.09,10,443.376925
-0.17,18,443.413006
-0.16,17,443.448628
-0.23,24,443.496469
-0.09,10,443.519467
-0.51,2,443.52392
-0.09,10,443.543572
-0.16,17,443.579458
-0.06,7,443.603051
-0.11,12,443.632644
-0.09,10,443.653275
-0.51,2,443.657507
-0.17,18,443.698922
-0.1,11,443.722245
-0.16,17,443.790058
-0.1,11,443.817679
-0.12,13,443.84687
-0.06,7,443.862221
-0.13,14,443.89178
-0.09,10,443.911928
-0.14,15,443.943153
-0.16,17,443.978244
-0.07,8,443.996744
-0.12,13,444.028005
-0.1,11,444.051947
-0.05,6,444.06457
-0.19,20,444.10886
-0.09,10,444.129465
-0.14,15,444.159021
-0.53,4,444.16749
-0.08,9,444.18496
-0.13,14,444.213196
-0.14,15,444.242395
-0.05,6,444.255378
-0.5,1,444.257553
-0.5,1,444.2595
-0.11,12,444.28354
-0.16,17,444.31846
-0.11,12,444.342231
-0.51,2,444.346725
-0.5,1,444.348714
-0.51,2,444.352488
-0.08,9,444.370773
-0.16,17,444.404974
-0.09,10,444.424803
-0.16,17,444.460063
-0.08,9,444.480191
-0.08,9,444.498682
-0.13,14,444.526367
-0.2,21,444.570574
-0.04,5,444.581842
-0.14,15,444.612877
-0.13,14,444.643649
-0.14,15,444.678076
-0.08,9,444.698862
-0.15,16,444.735909
-0.13,14,444.766506
-0.04,5,445.260614
-0.11,12,445.285058
-0.15,16,445.315341
-0.11,12,445.339202
-0.12,13,445.364347
-0.06,7,445.378233
-0.56,7,445.392243
-0.16,17,445.425481
-0.1,11,445.4473
-0.14,15,445.476322
-0.07,8,445.493
-0.14,15,445.526185
-0.13,14,445.553802
-0.09,10,445.573436
-0.52,3,445.57994
-0.04,5,445.590227
-0.18,19,445.631006
-0.1,11,445.652413
-0.13,14,445.680964
-0.07,8,445.696124
-0.54,5,445.705794
-0.15,16,445.736326
-0.11,12,445.759118
-0.07,8,445.774341
-0.22,23,445.818634
-0.53,4,445.826769
-0.08,9,445.843584
-0.07,8,445.858994
-0.14,15,445.889173
-0.19,20,445.930828
-0.19,20,445.971925
-0.12,13,445.997839
-0.09,10,446.017359
-0.18,19,446.055319
-0.14,15,446.085104
-0.09,10,446.104146
-0.05,6,446.116677
-0.13,14,446.145069
-0.1,11,446.169051
-0.05,6,446.18287
-0.07,8,446.200287
-0.07,8,446.21791
-0.04,5,446.228571
-0.14,15,446.258693
-0.14,15,446.28815
-0.17,18,446.323085
-0.08,9,446.339974
-0.17,18,446.375998
-0.19,20,446.414772
-0.19,20,446.453399
-0.06,7,446.467634
-0.14,15,446.495973
-0.06,7,446.509153
-0.08,9,446.526676
-0.12,13,446.553981
-0.51,2,446.557612
-0.07,8,446.573447
-0.09,10,446.592003
-0.15,16,446.623347
-0.1,11,446.647327
-0.08,9,446.665956
-0.09,10,446.684611
-0.16,17,446.717863
-0.03,4,446.725588
-0.16,17,446.758996
-0.05,6,446.770617
-0.1,11,446.791814
-0.14,15,446.821435
-0.15,16,446.853267
-0.1,11,446.875116
-0.12,13,446.902527
-0.52,3,446.908706
-0.07,8,446.925663
-0.14,15,446.956164
-0.12,13,446.981537
-0.05,6,446.993047
-0.09,10,447.01415
-0.18,19,447.052312
-0.12,13,447.078531
-0.04,5,447.090974
-0.08,9,447.110389
-0.56,7,447.12499
-0.1,11,447.146427
-0.13,14,447.173313
-0.13,14,447.200032
-0.09,10,447.218896
-0.15,16,447.250687
-0.51,2,447.254481
-0.16,17,447.28731
-0.12,13,447.312328
-0.16,17,447.344483
-0.14,15,447.373393
-0.17,18,447.407344
-0.15,16,447.437994
-0.11,12,447.461204
-0.04,5,447.471239
-0.17,18,447.506027
-0.14,15,447.536428
-0.51,2,447.540311
-0.08,9,447.557851
-0.11,12,447.582587
-0.55,6,447.594363
-0.04,5,447.604885
-0.12,13,447.630539
-0.17,18,447.667717
-0.25,26,447.721761
-0.15,16,447.754069
-0.12,13,447.780235
-0.07,8,447.796278
-0.11,12,447.820231
-0.09,10,447.840023
-0.08,9,447.858346
-0.21,22,447.902541
-0.16,17,447.939663
-0.13,14,447.968034
-0.19,20,448.012406
-0.06,7,448.027588
-0.18,19,448.070756
-0.53,4,448.082588
-0.09,10,448.106471
-0.08,9,448.125777
-0.11,12,448.152067
-0.11,12,448.176754
-0.24,25,448.231439
-0.16,17,448.269816
-0.04,5,448.279945
-0.14,15,448.310537
-0.29,30,448.372385
-0.07,8,448.388108
-0.12,13,448.413782
-0.15,16,448.446381
-0.07,8,448.462551
-0.17,18,448.4989
-0.1,11,448.520808
-0.15,16,448.554122
-0.14,15,448.5843
-0.12,13,448.609434
-0.08,9,448.62982
-0.09,10,448.650396
-0.2,21,448.69159
-0.05,6,448.702735
-0.17,18,448.740132
-0.07,8,448.756015
-0.11,12,448.77881
-0.13,14,448.80608
-0.03,4,448.814094
-0.07,8,448.828852
-0.05,6,448.840035
-0.21,22,448.882681
-0.1,11,448.904023
-0.05,6,448.915878
-0.16,17,448.948286
-0.2,21,448.988492
-0.16,17,449.021645
-0.15,16,449.053844
-0.17,18,449.091392
-0.13,14,449.121252
-0.1,11,449.144329
-0.16,17,449.181576
-0.52,3,449.188588
-0.06,7,449.203111
-0.13,14,449.232597
-0.13,14,449.261959
-0.16,17,449.298956
-0.06,7,449.313839
-0.12,13,449.339615
-0.18,19,449.377325
-0.09,10,450.094408
-0.08,9,450.112938
-0.08,9,450.132046
-0.06,7,450.148227
-0.1,11,450.171055
-0.5,1,450.173151
-0.07,8,450.18949
-0.06,7,450.203974
-0.12,13,450.231049
-0.17,18,450.268331
-0.11,12,450.292328
-0.07,8,450.308973
-0.08,9,450.327471
-0.22,23,450.375313
-0.08,9,450.393745
-0.07,8,450.409205
-0.13,14,450.438601
-0.5,1,450.440501
-0.14,15,450.471226
-0.07,8,450.486553
-0.18,19,450.524632
-0.15,16,450.555981
-0.13,14,450.584149
-0.51,2,450.588791
-0.1,11,450.611622
-0.1,11,450.634665
-0.07,8,450.653883
-0.13,14,450.687572
-0.13,14,450.716676
-0.08,9,450.737581
-0.13,14,450.772886
-0.51,2,450.777586
-0.12,13,450.807175
-0.1,11,450.83198
-0.15,16,450.865324
-0.07,8,450.881133
-0.08,9,450.898711
-0.1,11,450.921177
-0.11,12,450.947111
-0.12,13,450.974907
-0.16,17,451.009377
-0.13,14,451.038257
-0.12,13,451.064412
-0.14,15,451.094974
-0.06,7,451.108902
-0.13,14,451.138468
-0.12,13,451.164391
-0.07,8,451.181303
-0.14,15,451.211278
-0.12,13,451.237958
-0.14,15,451.268751
-0.17,18,451.305061
-0.02,3,451.310922
-0.09,10,451.330827
-0.1,11,451.352131
-0.04,5,451.36221
-0.1,11,451.384846
-0.12,13,451.412045
-0.08,9,451.429798
-0.08,9,451.448172
-0.13,14,451.476156
-0.09,10,451.496651
-0.17,18,451.532319
-0.07,8,451.548762
-0.07,8,451.56503
-0.15,16,451.597768
-0.21,22,451.641655
-0.16,17,451.675889
-0.08,9,451.694854
-0.11,12,451.719236
-0.05,6,451.731515
-0.18,19,451.769274
-0.17,18,451.808892
-0.54,5,451.821017
-0.09,10,451.842034
-0.03,4,451.85277
-0.17,18,451.893389
-0.16,17,451.932644
-0.03,4,451.940677
-0.06,7,451.954894
-0.1,11,451.978467
-0.1,11,452.005108
-0.12,13,452.033361
-0.16,17,452.068184
-0.08,9,452.086345
-0.1,11,452.107339
-0.12,13,452.132943
-0.55,6,452.144975
-0.13,14,452.171596
-0.06,7,452.18516
-0.13,14,452.211044
-0.12,13,452.236866
-0.12,13,452.261676
-0.08,9,452.278772
-0.09,10,452.298095
-0.17,18,452.334491
-0.16,17,452.368811
-0.09,10,452.388654
-0.08,9,452.407027
-0.12,13,452.433543
-0.11,12,452.457382
-0.1,11,452.480133
-0.14,15,452.511396
-0.1,11,452.532815
-0.1,11,452.554163
-0.08,9,452.57144
-0.12,13,452.596513
-0.13,14,452.622159
-0.09,10,452.641507
-0.12,13,452.668022
-0.15,16,452.700654
-0.06,7,452.714479
-0.54,5,452.724105
-0.1,11,452.746503
-0.08,9,452.765076
-0.56,7,452.77832
-0.53,4,452.786404
-0.12,13,452.812416
-0.16,17,452.851179
-0.06,7,452.867004
-0.13,14,452.897058
-0.06,7,452.913047
-0.08,9,452.933673
-0.08,9,452.952597
-0.16,17,452.988306
-0.1,11,453.011764
-0.15,16,453.045886
-0.16,17,453.081624
-0.05,6,453.093986
-0.1,11,453.117702
-0.12,13,453.146531
-0.05,6,453.158484
-0.5,1,453.160698
-0.07,8,453.177804
-0.11,12,453.204701
-0.08,9,453.222788
-0.13,14,453.250093
-0.5,1,453.252291
-0.08,9,453.270054
-0.18,19,453.307118
-0.13,14,453.335485
-0.5,1,453.337482
-0.06,7,453.352118
-0.08,9,453.369888
-0.08,9,453.387744
-0.11,12,453.412933
-0.05,6,453.424517
-0.08,9,453.442583
-0.5,1,453.44536
-0.07,8,453.461281
-0.07,8,453.477567
-0.11,12,453.501538
-0.14,15,453.532912
-0.08,9,453.550915
-0.09,10,453.570619
-0.04,5,453.580403
-0.14,15,453.610462
-0.06,7,453.62472
-0.09,10,453.645017
-0.18,19,453.684149
-0.09,10,453.703881
-0.12,13,453.730975
-0.17,18,453.765982
-0.09,10,453.785804
-0.1,11,453.807285
-0.13,14,453.83493
-0.14,15,453.864047
-0.12,13,453.891849
-0.14,15,453.922434
-0.15,16,453.955596
-0.08,9,453.973681
-0.12,13,453.999485
-0.12,13,454.024286
-0.2,21,454.072736
-0.52,3,454.079474
-0.1,11,454.10091
-0.2,21,454.191058
-0.08,9,454.220083
-0.04,5,454.233376
-0.16,17,454.296654
-0.14,15,454.334315
-0.1,11,454.356762
-0.11,12,454.38352
-0.08,9,454.895431
-0.09,10,454.919185
-0.1,11,454.944662
-0.11,12,454.970741
-0.15,16,455.004389
-0.23,24,455.049953
-0.12,13,455.073989
-0.52,3,455.080205
-0.08,9,455.097015
-0.11,12,455.119457
-0.18,19,455.156653
-0.12,13,455.186498
-0.07,8,455.206065
-0.09,10,455.225595
-0.06,7,455.240342
-0.08,9,455.25757
-0.15,16,455.29171
-0.08,9,455.309214
-0.15,16,455.340321
-0.58,9,455.358052
-0.07,8,455.376143
-0.17,18,455.422012
-0.11,12,455.447654
-0.14,15,455.479292
-0.06,7,455.493604
-0.24,25,455.544091
-0.15,16,455.574951
-0.16,17,455.606603
-0.08,9,455.623782
-0.16,17,455.66156
-0.12,13,455.686921
-0.09,10,455.708935
-0.12,13,455.734427
-0.09,10,455.756154
-0.23,24,455.802491
-0.07,8,455.818612
-0.08,9,455.840171
-0.12,13,455.865552
-0.12,13,455.890755
-0.15,16,455.921561
-0.51,2,455.925378
-0.08,9,455.944798
-0.15,16,455.97685
-0.13,14,456.003891
-0.51,2,456.007876
-0.12,13,456.03501
-0.56,7,456.049511
-0.06,7,456.063755
-0.19,20,456.103226
-0.1,11,456.12582
-0.1,11,456.147657
-0.08,9,456.164834
-0.09,10,456.184517
-0.22,23,456.228557
-0.11,12,456.251488
-0.07,8,456.266989
-0.06,7,456.280775
-0.06,7,456.293776
-0.07,8,456.309424
-0.21,22,456.350585
-0.15,16,456.381022
-0.07,8,456.3974
-0.2,21,456.437012
-0.11,12,456.460329
-0.22,23,456.505297
-0.12,13,456.529603
-0.52,3,456.534909
-0.25,26,456.583712
-0.1,11,456.604219
-0.11,12,456.627281
-0.1,11,456.649547
-0.1,11,456.671394
-0.18,19,456.708135
-0.09,10,456.728269
-0.09,10,456.748039
-0.08,9,456.765086
-0.08,9,456.783958
-0.09,10,456.804204
-0.53,4,456.813154
-0.02,3,456.819343
-0.14,15,456.849987
-0.1,11,456.871547
-0.1,11,456.89208
-0.1,11,456.913729
-0.17,18,456.948997
-0.07,8,456.964007
-0.14,15,456.993501
-0.57,8,457.010348
-0.1,11,457.032387
-0.15,16,457.063673
-0.18,19,457.101927
-0.11,12,457.124463
-0.08,9,457.141434
-0.18,19,457.1772
-0.07,8,457.192007
-0.1,11,457.21191
-0.2,21,457.252078
-0.13,14,457.278113
-0.04,5,457.287876
-0.07,8,457.302512
-0.11,12,457.325333
-0.14,15,457.353616
-0.1,11,457.374311
-0.12,13,457.398839
-0.51,2,457.402667
-0.07,8,457.417755
-0.5,1,457.419944
-0.1,11,457.440334
-0.17,18,457.474823
-0.51,2,457.478648
-0.14,15,457.50715
-0.15,16,457.537313
-0.11,12,457.56146
-0.1,11,457.582901
-0.1,11,457.603978
-0.07,8,457.619302
-0.05,6,457.630897
-0.08,9,457.647797
-0.08,9,457.667804
-0.18,19,457.706179
-0.07,8,457.720776
-0.17,18,457.756793
-0.07,8,457.772973
-0.08,9,457.790908
-0.11,12,457.81405
-0.08,9,457.831594
-0.11,12,457.855139
-0.5,1,457.857108
-0.13,14,457.885494
-0.07,8,457.901039
-0.08,9,457.919663
-0.18,19,457.956856
-0.06,7,457.97121
-0.03,4,457.979658
-0.12,13,458.004845
-0.18,19,458.043645
-0.11,12,458.067751
-0.07,8,458.082891
-0.5,1,458.084762
-0.09,10,458.103595
-0.14,15,458.134745
-0.1,11,458.155448
-0.16,17,458.192067
-0.08,9,458.209322
-0.16,17,458.241347
-0.1,11,458.262574
-0.09,10,458.282054
-0.26,27,458.33282
-0.52,3,458.338705
-0.02,3,458.34409
-0.15,16,458.374065
-0.1,11,458.39495
-0.07,8,458.410838
-0.14,15,458.438959
-0.12,13,458.463375
-0.54,5,458.472714
-0.06,7,458.486029
-0.12,13,458.511681
-0.08,9,458.528224
-0.11,12,458.552918
-0.12,13,458.601442
-0.1,11,458.625213
-0.08,9,458.643835
-0.17,18,458.686191
-0.14,15,458.717548
-0.13,14,458.754391
-0.08,9,458.775967
-0.19,20,458.817523
-0.1,11,458.843291
-0.15,16,458.873121
-0.07,8,458.888421
-0.09,10,458.907637
-0.11,12,458.931334
-0.14,15,458.972193
-0.1,11,459.001124
-0.07,8,459.601109
-0.06,7,459.614491
-0.08,9,459.631497
-0.09,10,459.652678
-0.12,13,459.678225
-0.14,15,459.706939
-0.15,16,459.737028
-0.12,13,459.762086
-0.12,13,459.787061
-0.12,13,459.811494
-0.18,19,459.846687
-0.06,7,459.860247
-0.06,7,459.873154
-0.05,6,459.885213
-0.1,11,459.906161
-0.11,12,459.929621
-0.51,2,459.933329
-0.08,9,459.951561
-0.12,13,459.976011
-0.07,8,459.992322
-0.13,14,460.018859
-0.11,12,460.041416
-0.08,9,460.058372
-0.1,11,460.081738
-0.11,12,460.104202
-0.1,11,460.127189
-0.11,12,460.151149
-0.09,10,460.170443
-0.52,3,460.176535
-0.51,2,460.180686
-0.18,19,460.220421
-0.12,13,460.244938
-0.2,21,460.2858
-0.1,11,460.306956
-0.09,10,460.326727
-0.11,12,460.349364
-0.17,18,460.383675
-0.13,14,460.411515
-0.05,6,460.42291
-0.1,11,460.44341
-0.09,10,460.461898
-0.15,16,460.492264
-0.07,8,460.506586
-0.11,12,460.530608
-0.12,13,460.554909
-0.14,15,460.582543
-0.18,19,460.618574
-0.13,14,460.645707
-0.1,11,460.668505
-0.18,19,460.704107
-0.07,8,460.719178
-0.08,9,460.736058
-0.09,10,460.755812
-0.06,7,460.769807
-0.29,30,460.826018
-0.13,14,460.852661
-0.13,14,460.879506
-0.1,11,460.900569
-0.08,9,460.918127
-0.52,3,460.923966
-0.07,8,460.938934
-0.17,18,460.972942
-0.07,8,460.988119
-0.14,15,461.016471
-0.14,15,461.047542
-0.13,14,461.074026
-0.13,14,461.101802
-0.52,3,461.107593
-0.2,21,461.149041
-0.08,9,461.169667
-0.13,14,461.196717
-0.21,22,461.240645
-0.09,10,461.265441
-0.1,11,461.285401
-0.13,14,461.312039
-0.52,3,461.317908
-0.08,9,461.334745
-0.09,10,461.353216
-0.09,10,461.372383
-0.07,8,461.38762
-0.1,11,461.408496
-0.13,14,461.435338
-0.04,5,461.444645
-0.15,16,461.475138
-0.15,16,461.505355
-0.13,14,461.532756
-0.15,16,461.563663
-0.09,10,461.583571
-0.13,14,461.610249
-0.16,17,461.641776
-0.12,13,461.666934
-0.15,16,461.697106
-0.14,15,461.725054
-0.04,5,461.734107
-0.08,9,461.751661
-0.1,11,461.772651
-0.14,15,461.802121
-0.13,14,461.830404
-0.13,14,461.858336
-0.55,6,461.870688
-0.07,8,461.886408
-0.15,16,461.916887
-0.51,2,461.920817
-0.12,13,461.945997
-0.07,8,461.961233
-0.14,15,461.990182
-0.07,8,462.005368
-0.08,9,462.022544
-0.12,13,462.047334
-0.5,1,462.049645
-0.52,3,462.055593
-0.13,14,462.081401
-0.13,14,462.108882
-0.2,21,462.151154
-0.13,14,462.177822
-0.12,13,462.203309
-0.52,3,462.209814
-0.55,6,462.222194
-0.07,8,462.237163
-0.08,9,462.254424
-0.08,9,462.271605
-0.08,9,462.290184
-0.14,15,462.319235
-0.18,19,462.355216
-0.21,22,462.396783
-0.13,14,462.422974
-0.07,8,462.438292
-0.1,11,462.45939
-0.17,18,462.49349
-0.2,21,462.533121
-0.52,3,462.538766
-0.15,16,462.569219
-0.24,25,462.615545
-0.18,19,462.65275
-0.1,11,462.674291
-0.14,15,462.702453
-0.15,16,462.73319
-0.05,6,462.744457
-0.03,4,462.752017
-0.53,4,462.759623
-0.11,12,462.782564
-0.13,14,462.808584
-0.09,10,462.827514
-0.04,5,462.837029
-0.5,1,462.83888
-0.53,4,462.847179
-0.11,12,462.869859
-0.08,9,462.886917
-0.03,4,462.894501
-0.1,11,462.916265
-0.15,16,462.946213
-0.13,14,462.973544
-0.12,13,462.997732
-0.04,5,463.007892
-0.19,20,463.048367
-0.16,17,463.083
-0.11,12,463.106026
-0.08,9,463.123847
-0.1,11,463.145789
-0.21,22,463.187838
-0.14,15,463.215797
-0.21,22,463.259039
-0.11,12,463.283132
-0.23,24,463.33056
-0.11,12,463.356256
-0.16,17,463.388881
-0.08,9,463.405853
-0.12,13,463.430732
-0.12,13,463.454893
-0.11,12,463.476579
-0.57,8,463.491576
-0.5,1,463.493625
-0.11,12,463.516318
-0.11,12,463.539627
-0.19,20,464.013861
-0.08,9,464.030762
-0.09,10,464.048977
-0.09,10,464.068914
-0.13,14,464.095776
-0.08,9,464.114417
-0.05,6,464.12653
-0.2,21,464.168999
-0.53,4,464.176499
-0.53,4,464.183849
-0.07,8,464.19899
-0.12,13,464.224172
-0.1,11,464.24514
-0.05,6,464.25651
-0.08,9,464.273238
-0.06,7,464.288421
-0.11,12,464.312188
-0.17,18,464.346032
-0.08,9,464.364614
-0.11,12,464.388476
-0.04,5,464.397903
-0.12,13,464.423297
-0.09,10,464.443142
-0.18,19,464.480156
-0.26,27,464.533584
-0.04,5,464.543053
-0.11,12,464.565344
-0.08,9,464.583021
-0.09,10,464.60231
-0.11,12,464.624904
-0.08,9,464.642934
-0.12,13,464.669451
-0.07,8,464.688354
-0.08,9,464.707624
-0.14,15,464.738431
-0.07,8,464.755836
-0.1,11,464.777669
-0.52,3,464.783724
-0.21,22,464.828465
-0.07,8,464.844198
-0.14,15,464.872361
-0.04,5,464.882493
-0.09,10,464.901246
-0.19,20,464.938869
-0.12,13,464.964229
-0.24,25,465.012673
-0.54,5,465.022636
-0.06,7,465.038488
-0.07,8,465.053964
-0.11,12,465.07801
-0.13,14,465.104602
-0.08,9,465.122151
-0.07,8,465.137682
-0.5,1,465.139703
-0.15,16,465.170944
-0.11,12,465.195176
-0.1,11,465.21708
-0.14,15,465.247328
-0.11,12,465.271229
-0.07,8,465.287312
-0.15,16,465.320144
-0.11,12,465.346665
-0.55,6,465.358413
-0.15,16,465.389283
-0.06,7,465.405472
-0.06,7,465.420748
-0.09,10,465.440657
-0.17,18,465.475561
-0.16,17,465.510254
-0.1,11,465.532768
-0.14,15,465.561175
-0.09,10,465.584098
-0.09,10,465.602947
-0.09,10,465.622298
-0.11,12,465.646253
-0.1,11,465.667788
-0.1,11,465.689023
-0.14,15,465.717299
-0.11,12,465.739619
-0.12,13,465.764547
-0.14,15,465.793179
-0.15,16,465.824679
-0.1,11,465.845411
-0.19,20,465.883587
-0.12,13,465.908639
-0.07,8,465.924016
-0.07,8,465.938817
-0.08,9,465.955578
-0.1,11,465.976414
-0.11,12,465.999025
-0.08,9,466.016316
-0.11,12,466.03892
-0.18,19,466.074455
-0.12,13,466.098645
-0.16,17,466.130532
-0.12,13,466.155423
-0.1,11,466.17617
